gsn,atc,atc_manually_checked,ndc,ndc_match
071827,N03AX12,False,53451010301,gsn
071837,A03AX10,True,15014014550,gsn
071842,A10AE06,False,169266015,gsn
071843,A10AE06,False,169255013,gsn
071883,R03AL03,True,173086906,gsn
071885,R05CA03,False,10939032244,gsn
071910,S01BC03,True,?,none
071942,L03AX,False,68546032506,gsn
071959,V03AE05,False,49230064551,gsn
072007,N05CH03,False,43068022001,gsn
072012,B03AE01,True,10782019830,gsn
072014,A06AC01,True,11845090816,atc
072017,N06BA13,False,59651004730,gsn
072023,C01CA27,False,67386082119,atc
072024,C01CA27,False,67386082119,gsn
072025,C01CA27,False,67386082219,gsn
072030,N03AF04,False,63402020830,atc
072031,N03AF04,False,63402020830,atc
072054,A01AC01,False,11822068596,gsn
072055,C01BB01,False,11822064414,gsn
072075,L04AA32,False,55513013728,gsn
072123,N03AX11,False,245107115,gsn
072141,J02AC04,False,85433101,gsn
072193,V08CA09,False,?,none
072275,A01AB08,True,48582000330,gsn
072294,L01XC21,False,?,none
072318,V03AX03,False,54569659400,atc
072355,A11AA,True,10782030230,gsn
072362,L04AA33,False,64764030020,gsn
072375,R03BB07,True,173087306,gsn
072383,J01XA04,False,?,none
072403,A10BJ04,True,173086601,gsn
072406,B03AE03,True,16500055434,gsn
072451,N02AE01,False,59385001601,gsn
072478,J01XX11,False,67919004101,gsn
072488,A10BK03,False,597015207,gsn
072489,A10BK03,False,71610017709,gsn
072514,J07BB,True,?,none
072518,J07BB,True,?,none
072576,B03AE03,True,16500007909,gsn
072601,B03AD01,True,?,none
072603,A11AA,True,31604001435,gsn
072606,B05CB04,False,11822037971,gsn
072610,L01EM01,False,61958170101,gsn
072611,L01EM01,False,61958170201,gsn
072616,A11B,True,58223010652,atc
072636,M03CA01,False,23490792506,atc
072661,B01AF01,False,50458057701,gsn
072682,L03AB13,False,64406001101,gsn
072690,N05CM19,False,6000510,gsn
072691,N05CM19,False,6003310,gsn
072718,J05AJ03,False,49702023113,gsn
072722,R01AD08,True,173087410,gsn
072723,R01AD08,True,173087610,gsn
072732,J01XA05,True,?,none
072740,L01XC18,True,6302901,gsn
072786,J05AP07,False,3021501,gsn
072787,V03AE08,False,59922063101,gsn
072802,N06AX12,False,43063077270,gsn
072862,N02AA05,False,10702080101,gsn
072864,N02AA05,False,10702080301,gsn
072866,N02AA05,False,10702080501,gsn
072872,A10BJ05,True,2143301,gsn
072873,A10BJ05,False,2143401,gsn
072926,J05AP08,False,61958180101,gsn
072961,L01EX09,True,597014360,gsn
072990,L01AA09,False,63459039120,atc
073003,A16AA01,False,11917002907,gsn
073052,V03AX03,False,54569659400,gsn
073054,A07FA01,True,0,gsn
073081,H01BA01,True,?,none
073089,J07AH,True,?,none
073106,A06AA,True,10135011708,atc
073177,R05DA03,True,?,none
073187,L01XC19,False,?,none
073197,D07AC13,False,85433401,gsn
073198,D07AC13,False,85433301,gsn
073201,J01GB01,False,24492085056,gsn
073210,N07XX08,True,69873001,atc
073217,A09AA01,True,42865030702,gsn
073231,A02BC05,True,0,gsn
073233,J01CG02,False,67919003001,gsn
073234,L01XK01,False,310065758,gsn
073235,D11AX22,False,66993094848,gsn
073237,J05AP52,True,74309328,gsn
073249,L01XC17,False,3377412,gsn
073258,A10BJ02,False,169280015,gsn
073274,D07CC04,True,?,none
073293,B01AF03,False,65597020130,gsn
073294,B01AF03,False,65597020205,gsn
073295,B01AF03,False,65597020305,gsn
073308,N04BA01,False,64896066101,gsn
073309,N04BA01,False,64896066201,gsn
073310,N04BA01,False,64896066301,gsn
073311,N04BA01,False,64896066401,gsn
073319,L03AA13,False,55513019201,gsn
073335,A06AH03,False,57841130001,gsn
073336,A06AH03,False,55700038330,gsn
073359,A11AA01,True,10939062844,atc
073360,L01XC18,False,6302601,gsn
073370,L04AA32,False,55513036955,gsn
073402,V03AX03,False,50090172400,gsn
073426,L01EF01,False,69018721,gsn
073428,L01EF01,False,69018921,gsn
073430,N04BA01,True,64896066201,atc
073432,A10BK03,True,597018207,gsn
073451,B05XB01,True,11822363280,atc
073483,S01GX09,True,65427325,gsn
073484,L01EX08,False,62856070805,atc
073486,L01EX08,False,62856071005,gsn
073567,A10AE04,False,54569662500,gsn
073580,J01DD02,True,456270001,gsn
073594,J06BA02,True,944270002,gsn
073645,L03AA02,False,61314031201,gsn
073646,L03AA02,False,61314030401,gsn
073653,J02AC05,True,469042099,gsn
073654,J02AC05,True,469032014,gsn
073778,N06AX23,False,51407002130,gsn
073784,H05AA03,True,?,none
073795,V03AC03,True,45963045630,atc
073797,V03AC03,False,78065615,gsn
073814,N06DA52,True,456121430,gsn
073815,N06DA52,True,456122830,gsn
073836,C10AX06,True,11845016082,atc
073919,A10,True,169291115,gsn
074020,J07BB,True,?,none
074095,G04BD05,True,10939086033,atc
074130,J06BB03,True,?,none
074131,R03AC19,True,597015531,gsn
074143,N05AX13,False,50458060901,gsn
074284,L01EX08,False,62856070405,gsn
074329,B01AC25,False,?,none
074379,R07AX02,False,51167080901,gsn
074408,C09CA03,True,78065920,gsn
074409,C09CA03,True,78077720,gsn
074410,C09CA03,True,78069620,gsn
074442,N05AX16,False,59148003513,gsn
074444,N05AX16,False,59148003613,gsn
074445,N05AX16,False,59148003713,gsn
074446,N05AX16,False,59148003813,gsn
074447,N05AX16,False,59148003913,gsn
074448,N05AX16,False,59148004013,gsn
074467,D11AH01,False,68992307501,gsn
074468,D11AH01,False,68992301001,gsn
074469,D11AH01,False,68992304001,gsn
074503,D11AX18,True,10337080301,atc
074511,C10AX14,False,72733590102,gsn
074513,C10AX14,False,72733590202,gsn
074547,L01XJ02,False,47335030383,gsn
074564,C10AX13,False,55513076001,gsn
074696,B01AC24,False,186077660,gsn
074780,A01AA01,True,37000074117,gsn
074800,S01XA20,True,15821010115,atc
074807,N05AX15,False,61874011511,gsn
074808,N05AX15,False,61874013011,gsn
074809,N05AX15,False,61874014530,gsn
074810,N05AX15,False,61874016030,gsn
074813,R03BB04,True,597016061,gsn
074814,B03AD,True,10432003301,atc
074823,A09,True,11694091601,atc
074851,N02AA01,False,641612501,gsn
074949,S01GA05,False,?,none
074987,V03AB37,False,?,none
075024,L01CE02,True,0,atc
075040,G03DA03,False,64011024301,gsn
075050,N02AE01,False,59385002101,gsn
075053,N02AE01,False,59385002401,gsn
075054,N02AE01,True,12496120201,atc
075070,A10BX01,True,86790001338,atc
075097,V03AE09,True,53436008401,gsn
075098,V03AE09,True,53436016801,gsn
075117,V03AX03,False,50090227900,gsn
075120,J01DB04,False,338350841,gsn
075146,L01EB04,False,310134930,gsn
075147,L01EB04,False,310135030,gsn
075164,L01XC24,False,?,none
075185,L01XG03,False,63020007801,gsn
075186,L01XG03,False,63020007901,gsn
075187,L01XG03,False,63020008001,gsn
075213,D01AE13,False,23490626200,gsn
075218,A11AA,True,51645099712,gsn
075222,A06AH04,False,55700045701,gsn
075249,L01AA09,False,63459039120,atc
075268,A16AX13,False,?,none
075271,L01ED03,False,50242013001,gsn
075282,A07FA01,True,54629001156,atc
075312,B01AC27,False,66215060206,gsn
075313,B01AC27,False,66215060406,gsn
075314,B01AC27,False,66215060606,gsn
075315,B01AC27,False,66215060806,gsn
075318,B01AC27,False,66215061406,gsn
075319,B01AC27,False,66215061606,gsn
075447,A10AC01,True,2882401,gsn
075510,N02CC01,False,64597031108,gsn
075514,J05AP54,True,6307401,gsn
075590,R03BA02,True,11822061559,gsn
075591,N03AX23,False,50474097063,gsn
075599,N03AX23,False,50474057009,atc
075600,N03AX23,False,50474057009,gsn
075634,J05AG05,False,61958210101,gsn
075636,C07AB02,False,52817035810,gsn
075641,L04AA29,False,69050114,gsn
075680,G03DA03,True,64011024301,atc
075697,N05CH01,False,10006070029,atc
075704,A01AA01,True,10939081644,gsn
075715,J07BB,True,?,none
075812,J05AF13,False,61958200201,gsn
075881,A11CA01,True,24208060260,gsn
075883,L01XX52,False,74057928,gsn
075884,L01XX52,False,74056111,gsn
075885,L01XX52,False,74056607,gsn
075886,L01XX52,False,74057611,gsn
075891,S01BC11,False,49708075441,gsn
075944,L01EX07,False,42388002426,gsn
075945,L01EX07,False,42388002526,gsn
075946,L01EX07,False,42388002326,gsn
075984,R03AL07,True,310460012,gsn
076025,N05AX17,True,63090017060,gsn
076031,N02AA05,False,24510011010,gsn
076032,N02AA05,False,24510011510,gsn
076051,G01AX14,True,?,none
076090,A07FA01,True,11917016995,gsn
076103,L01FF05,False,50242091701,gsn
076126,L01EX08,False,62856070805,gsn
076127,L01EX08,False,62856071805,gsn
076143,A07EC02,False,42291056318,gsn
076156,A05AA04,False,69516000530,gsn
076265,L04AA24,False,3218851,gsn
076299,B03AA02,False,36652026768,gsn
076305,J05AP08,False,61958220101,gsn
076360,S01XA25,False,54092060601,gsn
076386,S01XA20,True,15821010115,atc
076398,A06AH,False,65649015090,gsn
076622,A10BK02,True,50458014130,atc
076626,A09AA01,False,50458034660,gsn
076628,A09AA01,False,50458034160,gsn
076648,L04AC05,False,57894005427,gsn
076726,A10AD01,True,?,none
076823,J05AF13,False,61958230101,gsn
076864,A10AE54,True,24576105,gsn
076941,A10BD20,True,?,none
076944,D11AH06,False,55724021111,gsn
076999,A01AB08,True,48582000330,atc
077022,N05CH01,False,10006070029,atc
077032,L04AX05,False,50242012203,gsn
077034,L04AX05,False,50242012301,gsn
077047,A06AX07,False,70194000330,gsn
077056,A11AA01,True,10939062844,atc
077072,R03AC12,False,59310080506,gsn
077085,A06AX04,False,456120304,gsn
077096,A07FA01,True,40093010165,gsn
077098,A07FA01,True,0,gsn
077136,A10AB05,True,169320111,atc
077137,A10AD05,True,169320415,gsn
077138,A10AB05,True,169320111,gsn
077189,C01CA26,True,?,none
077195,R01AX,True,24208039830,atc
077249,L02BX03,False,57894019506,gsn
077263,D11AH05,False,24591401,gsn
077269,N07XX16,False,68546017060,gsn
077271,N07XX16,False,68546017260,gsn
077294,N07XX13,False,70370104001,gsn
077304,J07BB02,True,?,none
077344,L01EX10,False,78069802,gsn
077351,H05AA04,False,70539000101,gsn
077354,A07FA,True,45749001782,atc
077469,L04AB04,False,74024302,gsn
077509,B06AB01,True,?,none
077584,J05AP08,False,61958240101,gsn
077629,L01XX59,False,59572070530,gsn
077630,L01XX59,False,59572071030,gsn
077637,J05AP57,True,74262501,gsn
077644,A07EA07,False,59310030480,gsn
077659,L01XY01,True,?,none
077672,L01XK01,False,310067912,gsn
077673,L01XK01,False,310066812,gsn
077710,B05XB01,True,29135040504,gsn
077720,V08BA02,True,10361072300,atc
077777,L01EC01,True,2533754,gsn
077778,L01EF03,False,?,none
077780,R03AL08,True,173088710,gsn
077791,N07XX13,False,70370108001,gsn
077819,J05AR22,True,?,none
077829,L01XX70,False,?,none
077837,J07BK03,True,58160081912,gsn
077899,J05AX18,False,6307601,gsn
077901,J05AX18,False,6307601,atc
077915,S01EE06,False,24208050402,gsn
077948,J05AG05,False,49702024213,gsn
077958,A09AA01,True,23611201,gsn
077986,A10BJ06,False,169413602,gsn
077987,L01XX27,False,60553011110,atc
078003,A06AB58,True,?,none
078041,A10BK04,True,?,none
078059,C01CX09,False,?,none
078066,S01EX05,False,70727049725,gsn
078146,J05AF13,False,61958250101,gsn
078163,L02BB05,False,59676060012,gsn
078165,A09AA01,True,23611501,gsn
078166,A09AA01,True,23611601,gsn
078180,L01EL01,False,57962001428,gsn
078181,L01EL01,False,57962028028,gsn
078182,L01EL01,False,57962042028,gsn
078183,L01EL01,False,57962056028,gsn
078262,J07BB,True,?,none
078263,B03BA01,False,31604002720,gsn
078265,A10AE04,True,24587100,gsn
078313,S01AD09,False,?,none
078378,B03AE03,True,59427014925,atc
078391,V03AB,True,?,none
078424,N02CD01,False,55513084101,gsn
078456,N02BA08,True,74405801,atc
078538,L04AA29,False,69100201,gsn
078574,L01EC03,False,70255002501,gsn
078575,L01EE03,False,70255001002,gsn
078605,N05AX17,False,63090034030,gsn
078649,L01XX62,False,?,none
078712,N05BA01,False,11845036901,atc
078729,N02AA03,True,45183091337,atc
078730,N02AA03,True,45183091337,atc
078733,N05BA06,False,10544035830,atc
078769,L01EX08,False,62856071205,gsn
078778,N03AX24,False,70127010001,gsn
078791,B06AC05,False,47783064401,gsn
078820,N01AX03,False,38779175400,atc
078887,J05AG06,False,6306901,gsn
078972,L01EM04,False,?,none
079087,G03BA03,False,54436020002,gsn
079223,L03AA13,True,55513019201,atc
079228,L01ED05,False,69022701,gsn
079278,A12AA03,False,10974006410,atc
079318,L01EX13,True,?,none
079368,A11AA,True,4195401,atc
079385,A10AE06,True,169266211,gsn
079392,N04BA01,True,64896066201,atc
079397,B02BX05,False,7464013,atc
079424,V03AB,True,?,none
079572,S01EX05,False,70727052925,gsn
079654,J07BB,True,?,none
079670,B03AE01,True,10782019830,atc
079710,N07XX08,False,69873001,gsn
079789,L01EM03,False,?,none
079877,C05AD03,True,49452521001,atc
079901,H02AB06,True,?,none
024194,J01FA10,False,21695054815,gsn
047324,C03AA03,False,13668016030,gsn
063285,B05XA03,True,5928005075,gsn
021723,C09AA07,False,49884086101,gsn
073227,C01BB01,False,41167017100,gsn
